location_name,latitude,longitude,parameter,value,unit,year,month,day,hour
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,9,12,8
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,12,10
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,9,12,12
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,9,12,13
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,9,12,15
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,9,12,16
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,9,12,17
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,9,12,18
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,9,12,19
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,12,20
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,9,12,21
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,9,12,22
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,12,23
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,9,13,0
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,9,13,1
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,9,13,2
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,9,13,3
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,9,13,4
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,13,5
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,13,6
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,9,13,7
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,9,13,9
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,9,13,10
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,9,13,11
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,9,13,13
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,9,13,14
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,9,13,15
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,9,13,16
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,9,13,19
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,9,13,20
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,9,13,21
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,9,14,0
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,9,14,2
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,14,4
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,14,5
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,14,6
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,14,7
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,14,8
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,14,9
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,14,11
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,9,14,14
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,9,14,15
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,9,14,16
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,9,14,17
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,9,14,19
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,9,14,22
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,9,14,23
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,9,15,0
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,9,15,1
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,9,15,2
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,9,15,3
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,9,15,4
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,9,15,6
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,9,15,7
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,9,15,8
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,9,15,11
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,9,15,12
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,9,15,13
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,9,15,14
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,9,15,15
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,9,15,16
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,9,15,17
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,9,15,18
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,9,15,19
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,9,15,20
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,9,15,21
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,9,15,22
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,15,23
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,9,16,0
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,16,2
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,9,16,3
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,16,4
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,9,16,5
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,16,6
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,16,7
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,16,8
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,9,16,9
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,9,16,10
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,9,16,11
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,9,16,13
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,16,14
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,9,16,15
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,9,16,16
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,9,16,20
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,9,16,21
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,9,16,22
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,16,23
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,9,17,0
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,9,17,1
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,9,17,4
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,9,17,5
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,9,17,6
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,9,17,8
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,17,10
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,17,11
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,17,12
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,9,17,13
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,9,17,16
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,9,17,17
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,9,17,18
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,9,17,19
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,9,17,20
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,9,17,21
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,9,17,22
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,9,17,23
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,9,18,0
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,9,18,1
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,9,18,5
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,9,18,6
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,9,18,8
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,9,18,10
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,9,18,11
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,9,18,12
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,18,13
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,9,18,14
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,9,18,15
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,9,18,16
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,9,18,17
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,9,18,19
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,9,18,20
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,9,18,21
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,9,18,22
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,9,18,23
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,9,19,1
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,9,19,2
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,9,19,3
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,19,4
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,9,19,5
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,9,19,6
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,9,19,7
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,9,19,8
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,9,19,9
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,9,19,10
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,9,19,11
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,9,19,13
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,9,19,15
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,9,19,16
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,9,19,17
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,9,19,18
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,9,19,19
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,9,19,20
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,9,19,21
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,9,19,22
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,9,20,0
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,9,20,2
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,9,20,3
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,9,20,4
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,9,20,7
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,20,8
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,9,20,9
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,9,20,10
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,9,20,11
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,9,20,13
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,9,20,14
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,9,20,15
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,9,20,16
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,9,20,17
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,9,20,18
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,9,20,19
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,9,20,20
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,9,20,21
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,9,20,22
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,9,20,23
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,9,21,0
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,9,21,1
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,9,21,2
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,9,21,4
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,9,21,5
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,9,21,6
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,21,7
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,9,21,8
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,9,21,12
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,9,21,13
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,9,21,15
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,9,21,17
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,9,21,18
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,9,21,19
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,9,21,20
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,9,21,21
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,9,21,22
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,9,21,23
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,9,22,0
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,9,22,1
