location_name,latitude,longitude,parameter,value,unit,year,month,day,hour
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,8,12,18
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,8,12,19
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,8,12,20
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,8,12,21
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,8,12,23
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,8,13,0
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,13,1
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,8,13,2
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,8,13,3
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,8,13,4
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,8,13,5
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,8,13,6
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,8,13,7
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,8,13,8
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,8,13,11
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,8,13,12
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,13,14
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,8,13,15
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,8,13,16
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,8,13,17
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,8,13,18
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,8,13,20
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,8,13,21
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,8,13,22
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,8,14,0
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,8,14,1
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,8,14,3
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,8,14,4
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,8,14,6
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,8,14,7
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,8,14,9
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,8,14,12
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,14,13
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,8,14,14
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,14,15
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,8,14,17
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,8,14,18
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,14,19
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,8,14,20
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,14,21
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,8,14,23
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,8,15,0
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,15,1
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,15,3
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,8,15,5
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,15,6
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,15,7
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,8,15,8
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,8,15,9
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,15,10
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,8,15,11
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,8,15,13
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,8,15,14
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,8,15,15
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,8,15,16
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,8,15,17
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,8,15,18
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,15,19
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,16,4
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,8,16,5
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,16,6
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,16,7
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,8,16,8
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,16,10
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,16,11
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,8,16,12
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,16,13
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,8,16,15
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,8,16,16
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,8,16,17
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,8,16,19
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,8,16,20
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,8,16,21
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,8,16,23
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,8,17,0
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,8,17,1
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,17,2
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,17,3
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,17,4
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,8,17,5
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,17,6
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,17,7
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,17,8
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,8,17,9
Albemarle HS,38.07657,-78.50397,o3,0.0,ppm,2020,8,17,10
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,17,11
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,8,17,12
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,8,17,13
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,17,15
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,17,16
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,8,17,18
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,17,19
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,17,20
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,17,21
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,17,22
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,17,23
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,18,0
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,8,18,1
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,8,18,2
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,18,3
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,18,4
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,8,18,5
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,18,6
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,18,7
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,18,8
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,8,18,9
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,8,18,10
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,8,18,11
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,8,18,12
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,8,18,13
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,8,18,14
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,8,18,15
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,8,18,16
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,8,18,17
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,8,18,18
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,8,18,19
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,8,18,20
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,8,18,21
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,8,19,0
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,8,19,1
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,8,19,2
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,8,19,3
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,8,19,4
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,8,19,6
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,8,19,7
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,8,19,8
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,19,10
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,8,19,11
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,8,19,12
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,8,19,13
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,8,19,14
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,19,16
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,8,19,17
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,8,19,18
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,8,19,19
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,8,19,20
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,8,19,21
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,8,19,22
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,8,19,23
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,8,20,0
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,8,20,1
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,8,20,2
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,8,20,3
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,8,20,4
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,8,20,5
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,20,8
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,20,9
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,20,10
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,20,11
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,8,20,12
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,8,20,14
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,8,20,15
Albemarle HS,38.07657,-78.50397,o3,0.049,ppm,2020,8,20,17
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,8,20,18
Albemarle HS,38.07657,-78.50397,o3,0.051,ppm,2020,8,20,19
Albemarle HS,38.07657,-78.50397,o3,0.048,ppm,2020,8,20,21
Albemarle HS,38.07657,-78.50397,o3,0.048,ppm,2020,8,20,22
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,8,20,23
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,21,0
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,8,21,1
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,8,21,2
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,8,21,3
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,8,21,4
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,8,21,5
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,21,6
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,8,21,7
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,21,8
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,8,21,9
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,8,21,12
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,8,21,13
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,8,21,14
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,21,15
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,21,16
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,21,18
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,8,21,19
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,21,21
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,8,22,0
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,8,22,1
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,8,22,2
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,8,22,3
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,22,5
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,22,7
Albemarle HS,38.07657,-78.50397,o3,0.001,ppm,2020,8,22,8
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,8,22,10
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,22,11
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,8,22,12
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,8,22,13
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,8,22,14
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,22,15
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,8,22,16
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,8,22,17
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,8,22,18
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,22,20
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,22,21
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,8,22,22
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,22,23
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,23,1
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,23,2
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,8,23,3
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,23,4
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,8,23,6
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,8,23,7
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,8,23,8
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,8,23,9
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,8,23,10
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,8,23,15
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,8,23,16
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,23,18
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,23,19
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,23,20
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,8,23,21
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,8,23,22
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,8,23,23
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,8,24,1
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,8,24,2
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,8,24,3
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,8,24,4
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,8,24,5
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,8,24,6
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,8,24,7
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,24,8
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,8,24,10
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,8,24,11
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,8,24,12
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,8,24,14
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,8,24,15
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,8,24,16
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,8,24,17
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,8,24,18
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,8,24,19
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,8,24,21
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,8,24,23
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,8,25,0
