location_name,latitude,longitude,parameter,value,unit,year,month,day,hour
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,6,8,22
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,6,8,23
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,9,0
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,6,9,1
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,6,9,2
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,6,9,3
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,6,9,4
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,6,9,5
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,6,9,6
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,6,9,7
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,6,9,8
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,6,9,9
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,6,9,10
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,6,9,11
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,9,12
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,9,13
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,6,9,14
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,6,9,15
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,6,9,16
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,6,9,18
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,6,9,19
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,9,20
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,9,21
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,9,22
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,9,23
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,10,0
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,10,1
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,10,2
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,6,10,3
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,10,4
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,10,5
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,10,6
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,6,10,7
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,6,10,8
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,6,10,9
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,6,10,10
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,6,10,11
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,6,10,12
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,6,10,13
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,10,14
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,10,15
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,10,16
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,10,17
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,10,18
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,10,19
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,6,10,20
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,10,21
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,10,22
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,10,23
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,6,11,0
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,6,11,1
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,6,11,5
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,6,11,6
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,6,11,7
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,6,11,8
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,6,11,10
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,6,11,11
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,6,11,12
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,11,13
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,6,11,14
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,6,11,15
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,6,11,16
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,6,11,17
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,6,11,18
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,11,19
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,11,20
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,6,11,21
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,11,22
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,11,23
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,6,12,0
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,12,1
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,12,2
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,6,12,3
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,12,4
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,12,5
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,12,6
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,6,12,7
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,12,8
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,6,12,9
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,6,12,10
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,6,12,11
Albemarle HS,38.07657,-78.50397,o3,0.051,ppm,2020,6,12,15
Albemarle HS,38.07657,-78.50397,o3,0.053,ppm,2020,6,12,16
Albemarle HS,38.07657,-78.50397,o3,0.055,ppm,2020,6,12,18
Albemarle HS,38.07657,-78.50397,o3,0.056,ppm,2020,6,12,19
Albemarle HS,38.07657,-78.50397,o3,0.055,ppm,2020,6,12,20
Albemarle HS,38.07657,-78.50397,o3,0.056,ppm,2020,6,12,21
Albemarle HS,38.07657,-78.50397,o3,0.056,ppm,2020,6,12,22
Albemarle HS,38.07657,-78.50397,o3,0.048,ppm,2020,6,12,23
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,13,0
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,13,3
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,6,13,4
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,6,13,5
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,6,13,6
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,13,7
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,6,13,8
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,6,13,9
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,6,13,10
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,6,13,11
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,13,12
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,13,13
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,6,13,14
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,13,15
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,13,16
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,13,17
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,13,18
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,13,19
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,13,20
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,13,21
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,6,13,22
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,6,14,2
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,6,14,3
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,6,14,4
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,6,14,5
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,6,14,6
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,6,14,7
Albemarle HS,38.07657,-78.50397,o3,0.007,ppm,2020,6,14,8
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,6,14,10
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,6,14,11
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,14,12
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,14,13
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,14,14
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,6,14,15
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,14,16
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,14,17
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,6,14,18
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,6,14,19
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,6,14,20
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,6,14,21
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,6,14,22
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,6,14,23
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,15,0
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,15,1
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,15,2
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,15,3
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,6,15,4
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,6,15,5
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,15,12
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,16,18
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,16,19
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,16,20
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,6,16,21
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,6,16,22
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,16,23
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,6,17,0
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,6,17,1
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,6,17,2
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,17,3
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,6,17,5
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,17,6
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,6,17,7
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,17,8
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,6,18,14
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,18,15
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,6,18,16
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,18,17
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,18,18
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,18,19
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,18,20
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,18,21
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,6,18,22
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,6,18,23
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,6,19,0
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,6,19,1
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,6,19,2
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,6,19,3
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,6,19,4
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,6,19,5
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,6,19,6
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,6,19,7
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,6,19,8
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,6,19,9
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,6,19,11
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,6,19,12
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,6,19,13
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,6,19,14
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,6,19,15
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,19,16
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,6,19,17
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,6,19,18
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,6,19,19
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,6,19,20
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,6,19,21
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,6,19,22
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,6,19,23
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,6,20,0
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,6,20,1
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,6,20,2
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,6,20,3
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,6,20,4
Albemarle HS,38.07657,-78.50397,o3,0.008,ppm,2020,6,20,5
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,6,20,6
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,6,20,7
Albemarle HS,38.07657,-78.50397,o3,0.002,ppm,2020,6,20,8
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,6,20,10
Albemarle HS,38.07657,-78.50397,o3,0.011,ppm,2020,6,20,11
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,6,20,12
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,6,20,13
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,6,20,14
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,20,15
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,6,20,16
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,20,17
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,20,18
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,6,21,0
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,21,1
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,6,21,2
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,6,21,3
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,6,21,4
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,6,21,5
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,6,21,6
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,6,21,7
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,6,21,8
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,6,21,9
Albemarle HS,38.07657,-78.50397,o3,0.004,ppm,2020,6,21,10
Albemarle HS,38.07657,-78.50397,o3,0.005,ppm,2020,6,21,11
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,6,21,12
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,6,21,13
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,21,14
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,6,21,15
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,6,21,16
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,21,17
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,21,18
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,21,19
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,21,20
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,21,21
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,6,21,22
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,6,22,1
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,6,22,2
Albemarle HS,38.07657,-78.50397,o3,0.009,ppm,2020,6,22,3
Albemarle HS,38.07657,-78.50397,o3,0.006,ppm,2020,6,22,4
Albemarle HS,38.07657,-78.50397,o3,0.003,ppm,2020,6,22,5
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,22,14
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,22,15
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,6,22,16
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,22,17
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,22,18
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,6,22,19
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,6,22,20
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,22,21
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,6,22,22
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,6,22,23
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,6,23,0
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,6,23,1
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,6,23,2
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,6,23,3
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,6,23,4
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,6,23,5
