location_name,latitude,longitude,parameter,value,unit,year,month,day,hour
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,17,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,1
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,2
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,3
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,4
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,5
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,6
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,8
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,9
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,10
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,18,11
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,12
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,14
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,18,16
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,17
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,18,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,20
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,21
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,22
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,18,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,1
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,4
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,5
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,7
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,8
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,19,9
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,10
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,19,11
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,12
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,19,15
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,16
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,17
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,18
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,19
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,20
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,21
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,22
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,19,23
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,20,0
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,20,1
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,20,2
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,20,3
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,20,4
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,7
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,8
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,20,9
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,10
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,11
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,12
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,15
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,16
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,17
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,20
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,21
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,20,22
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,20,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,1
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,21,2
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,3
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,4
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,5
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,6
AURORA HILLS,38.8577,-77.05922,co,0.1,ppm,2020,5,21,8
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,9
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,10
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,11
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,21,12
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,15
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,16
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,17
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,20
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,21
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,22
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,21,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,1
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,2
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,3
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,4
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,5
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,7
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,8
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,9
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,10
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,22,11
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,12
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,13
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,14
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,15
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,16
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,17
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,19
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,20
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,21
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,22
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,22,23
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,0
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,1
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,2
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,3
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,4
AURORA HILLS,38.8577,-77.05922,co,0.4,ppm,2020,5,23,5
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,7
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,8
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,9
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,10
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,11
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,23,12
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,15
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,16
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,17
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,20
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,21
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,22
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,23,23
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,24,0
AURORA HILLS,38.8577,-77.05922,co,0.4,ppm,2020,5,24,1
AURORA HILLS,38.8577,-77.05922,co,0.4,ppm,2020,5,24,2
AURORA HILLS,38.8577,-77.05922,co,0.4,ppm,2020,5,24,3
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,24,4
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,24,5
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,8
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,9
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,10
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,11
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,12
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,15
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,16
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,17
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,20
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,21
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,22
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,24,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,1
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,2
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,3
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,4
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,5
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,7
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,8
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,9
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,10
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,11
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,12
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,15
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,16
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,17
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,25,20
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,25,21
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,25,22
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,25,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,1
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,2
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,3
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,4
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,5
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,6
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,7
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,8
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,9
AURORA HILLS,38.8577,-77.05922,co,0.4,ppm,2020,5,26,10
AURORA HILLS,38.8577,-77.05922,co,0.5,ppm,2020,5,26,11
AURORA HILLS,38.8577,-77.05922,co,0.4,ppm,2020,5,26,12
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,13
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,26,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,20
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,21
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,22
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,26,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,1
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,2
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,3
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,4
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,5
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,8
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,9
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,27,10
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,27,11
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,27,12
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,27,13
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,14
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,15
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,16
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,17
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,18
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,19
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,20
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,21
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,22
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,27,23
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,28,0
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,28,1
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,28,14
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,15
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,17
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,18
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,19
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,20
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,21
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,22
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,28,23
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,0
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,1
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,2
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,3
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,4
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,5
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,29,6
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,29,7
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,29,8
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,29,9
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,29,10
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,29,11
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,29,12
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,13
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,14
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,15
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,16
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,17
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,18
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,19
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,20
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,21
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,22
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,29,23
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,30,0
AURORA HILLS,38.8577,-77.05922,co,0.3,ppm,2020,5,30,1
AURORA HILLS,38.8577,-77.05922,co,0.2,ppm,2020,5,31,3
PG Equestrian Center,38.812069,-76.744186,o3,0.03,ppm,2020,5,1,4
PG Equestrian Center,38.812069,-76.744186,o3,0.035,ppm,2020,5,1,5
PG Equestrian Center,38.812069,-76.744186,o3,0.033,ppm,2020,5,1,6
PG Equestrian Center,38.812069,-76.744186,o3,0.027,ppm,2020,5,1,7
PG Equestrian Center,38.812069,-76.744186,o3,0.02,ppm,2020,5,1,8
PG Equestrian Center,38.812069,-76.744186,o3,0.011,ppm,2020,5,1,9
PG Equestrian Center,38.812069,-76.744186,o3,0.012,ppm,2020,5,1,10
PG Equestrian Center,38.812069,-76.744186,o3,0.016,ppm,2020,5,1,11
PG Equestrian Center,38.812069,-76.744186,o3,0.019,ppm,2020,5,1,12
PG Equestrian Center,38.812069,-76.744186,o3,0.02,ppm,2020,5,1,13
PG Equestrian Center,38.812069,-76.744186,o3,0.019,ppm,2020,5,1,14
PG Equestrian Center,38.812069,-76.744186,o3,0.028,ppm,2020,5,1,16
PG Equestrian Center,38.812069,-76.744186,o3,0.037,ppm,2020,5,1,17
PG Equestrian Center,38.812069,-76.744186,o3,0.04,ppm,2020,5,1,18
PG Equestrian Center,38.812069,-76.744186,o3,0.039,ppm,2020,5,1,19
PG Equestrian Center,38.812069,-76.744186,o3,0.041,ppm,2020,5,1,20
PG Equestrian Center,38.812069,-76.744186,o3,0.04,ppm,2020,5,1,21
PG Equestrian Center,38.812069,-76.744186,o3,0.039,ppm,2020,5,1,22
PG Equestrian Center,38.812069,-76.744186,o3,0.038,ppm,2020,5,1,23
PG Equestrian Center,38.812069,-76.744186,o3,0.036,ppm,2020,5,2,0
PG Equestrian Center,38.812069,-76.744186,o3,0.034,ppm,2020,5,2,1
PG Equestrian Center,38.812069,-76.744186,o3,0.033,ppm,2020,5,2,2
PG Equestrian Center,38.812069,-76.744186,o3,0.031,ppm,2020,5,2,3
PG Equestrian Center,38.812069,-76.744186,o3,0.029,ppm,2020,5,2,4
PG Equestrian Center,38.812069,-76.744186,o3,0.026,ppm,2020,5,2,5
PG Equestrian Center,38.812069,-76.744186,o3,0.026,ppm,2020,5,2,6
PG Equestrian Center,38.812069,-76.744186,o3,0.026,ppm,2020,5,2,7
PG Equestrian Center,38.812069,-76.744186,o3,0.026,ppm,2020,5,2,8
PG Equestrian Center,38.812069,-76.744186,o3,0.025,ppm,2020,5,2,9
PG Equestrian Center,38.812069,-76.744186,o3,0.026,ppm,2020,5,2,10
PG Equestrian Center,38.812069,-76.744186,o3,0.031,ppm,2020,5,2,11
PG Equestrian Center,38.812069,-76.744186,o3,0.032,ppm,2020,5,2,12
PG Equestrian Center,38.812069,-76.744186,o3,0.035,ppm,2020,5,2,13
PG Equestrian Center,38.812069,-76.744186,o3,0.039,ppm,2020,5,2,14
PG Equestrian Center,38.812069,-76.744186,o3,0.043,ppm,2020,5,2,15
PG Equestrian Center,38.812069,-76.744186,o3,0.045,ppm,2020,5,2,16
PG Equestrian Center,38.812069,-76.744186,o3,0.048,ppm,2020,5,2,17
PG Equestrian Center,38.812069,-76.744186,o3,0.051,ppm,2020,5,2,18
PG Equestrian Center,38.812069,-76.744186,o3,0.053,ppm,2020,5,2,19
PG Equestrian Center,38.812069,-76.744186,o3,0.054,ppm,2020,5,2,20
PG Equestrian Center,38.812069,-76.744186,o3,0.05,ppm,2020,5,2,21
PG Equestrian Center,38.812069,-76.744186,o3,0.049,ppm,2020,5,2,22
PG Equestrian Center,38.812069,-76.744186,o3,0.047,ppm,2020,5,2,23
PG Equestrian Center,38.812069,-76.744186,o3,0.041,ppm,2020,5,3,0
PG Equestrian Center,38.812069,-76.744186,o3,0.039,ppm,2020,5,3,2
PG Equestrian Center,38.812069,-76.744186,o3,0.041,ppm,2020,5,3,3
PG Equestrian Center,38.812069,-76.744186,o3,0.038,ppm,2020,5,3,4
PG Equestrian Center,38.812069,-76.744186,o3,0.039,ppm,2020,5,3,5
PG Equestrian Center,38.812069,-76.744186,o3,0.039,ppm,2020,5,3,6
PG Equestrian Center,38.812069,-76.744186,o3,0.038,ppm,2020,5,3,7
PG Equestrian Center,38.812069,-76.744186,o3,0.039,ppm,2020,5,3,8
PG Equestrian Center,38.812069,-76.744186,o3,0.042,ppm,2020,5,3,9
PG Equestrian Center,38.812069,-76.744186,o3,0.04,ppm,2020,5,3,10
PG Equestrian Center,38.812069,-76.744186,o3,0.047,ppm,2020,5,3,19
PG Equestrian Center,38.812069,-76.744186,o3,0.05,ppm,2020,5,3,20
PG Equestrian Center,38.812069,-76.744186,o3,0.049,ppm,2020,5,3,21
PG Equestrian Center,38.812069,-76.744186,o3,0.046,ppm,2020,5,3,22
PG Equestrian Center,38.812069,-76.744186,o3,0.037,ppm,2020,5,3,23
PG Equestrian Center,38.812069,-76.744186,o3,0.02,ppm,2020,5,4,0
PG Equestrian Center,38.812069,-76.744186,o3,0.013,ppm,2020,5,4,1
PG Equestrian Center,38.812069,-76.744186,o3,0.037,ppm,2020,5,4,2
PG Equestrian Center,38.812069,-76.744186,o3,0.042,ppm,2020,5,4,3
PG Equestrian Center,38.812069,-76.744186,o3,0.042,ppm,2020,5,4,4
PG Equestrian Center,38.812069,-76.744186,o3,0.042,ppm,2020,5,4,5
PG Equestrian Center,38.812069,-76.744186,o3,0.034,ppm,2020,5,4,8
PG Equestrian Center,38.812069,-76.744186,o3,0.034,ppm,2020,5,4,10
PG Equestrian Center,38.812069,-76.744186,o3,0.038,ppm,2020,5,4,12
PG Equestrian Center,38.812069,-76.744186,o3,0.043,ppm,2020,5,4,13
PG Equestrian Center,38.812069,-76.744186,o3,0.048,ppm,2020,5,4,14
PG Equestrian Center,38.812069,-76.744186,o3,0.049,ppm,2020,5,4,15
PG Equestrian Center,38.812069,-76.744186,o3,0.05,ppm,2020,5,4,16
PG Equestrian Center,38.812069,-76.744186,o3,0.051,ppm,2020,5,4,17
PG Equestrian Center,38.812069,-76.744186,o3,0.049,ppm,2020,5,4,18
PG Equestrian Center,38.812069,-76.744186,o3,0.046,ppm,2020,5,4,19
PG Equestrian Center,38.812069,-76.744186,o3,0.042,ppm,2020,5,4,20
PG Equestrian Center,38.812069,-76.744186,o3,0.041,ppm,2020,5,4,21
PG Equestrian Center,38.812069,-76.744186,o3,0.04,ppm,2020,5,4,22
PG Equestrian Center,38.812069,-76.744186,o3,0.037,ppm,2020,5,4,23
PG Equestrian Center,38.812069,-76.744186,o3,0.037,ppm,2020,5,5,0
PG Equestrian Center,38.812069,-76.744186,o3,0.029,ppm,2020,5,5,2
PG Equestrian Center,38.812069,-76.744186,o3,0.028,ppm,2020,5,5,3
PG Equestrian Center,38.812069,-76.744186,o3,0.028,ppm,2020,5,5,4
PG Equestrian Center,38.812069,-76.744186,o3,0.027,ppm,2020,5,5,5
PG Equestrian Center,38.812069,-76.744186,o3,0.026,ppm,2020,5,5,6
PG Equestrian Center,38.812069,-76.744186,o3,0.024,ppm,2020,5,5,7
PG Equestrian Center,38.812069,-76.744186,o3,0.024,ppm,2020,5,5,8
