location_name,latitude,longitude,parameter,value,unit,year,month,day,hour
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,3,18
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,3,19
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,3,20
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,3,21
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,3,22
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,3,23
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,4,0
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,4,1
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,4,2
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,4,3
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,4,4
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,4,5
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,4,6
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,4,7
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,4,8
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,4,10
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,4,11
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,4,12
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,4,13
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,4,14
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,4,15
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,4,16
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,4,17
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,4,18
Albemarle HS,38.07657,-78.50397,o3,0.048,ppm,2020,3,4,19
Albemarle HS,38.07657,-78.50397,o3,0.048,ppm,2020,3,4,20
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,4,21
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,4,22
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,5,0
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,5,1
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,5,2
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,5,3
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,5,4
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,3,5,5
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,3,5,6
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,5,7
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,5,8
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,5,9
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,5,10
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,3,5,11
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,3,5,12
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,5,13
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,5,14
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,5,15
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,5,16
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,5,17
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,5,18
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,5,19
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,5,20
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,5,21
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,5,22
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,5,23
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,6,0
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,3,6,5
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,3,6,6
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,3,6,7
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,3,6,8
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,3,6,9
Albemarle HS,38.07657,-78.50397,o3,0.012,ppm,2020,3,6,10
Albemarle HS,38.07657,-78.50397,o3,0.014,ppm,2020,3,6,11
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,3,6,12
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,3,6,13
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,3,6,14
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,6,15
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,6,16
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,6,17
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,6,18
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,6,19
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,6,20
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,6,21
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,6,22
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,6,23
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,7,0
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,7,1
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,7,2
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,7,3
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,7,4
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,7,5
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,7,6
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,7,7
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,7,8
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,7,10
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,7,11
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,7,12
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,7,13
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,7,14
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,7,15
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,7,16
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,7,17
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,7,18
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,7,19
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,7,20
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,7,21
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,7,22
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,7,23
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,8,0
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,9,1
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,9,2
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,9,3
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,9,4
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,9,5
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,9,6
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,9,7
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,3,9,8
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,9,9
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,3,9,10
Albemarle HS,38.07657,-78.50397,o3,0.01,ppm,2020,3,9,11
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,3,9,12
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,3,9,13
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,9,14
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,9,15
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,9,16
Albemarle HS,38.07657,-78.50397,o3,0.049,ppm,2020,3,9,17
Albemarle HS,38.07657,-78.50397,o3,0.051,ppm,2020,3,9,18
Albemarle HS,38.07657,-78.50397,o3,0.052,ppm,2020,3,9,19
Albemarle HS,38.07657,-78.50397,o3,0.054,ppm,2020,3,9,20
Albemarle HS,38.07657,-78.50397,o3,0.053,ppm,2020,3,9,21
Albemarle HS,38.07657,-78.50397,o3,0.05,ppm,2020,3,9,22
Albemarle HS,38.07657,-78.50397,o3,0.049,ppm,2020,3,9,23
Albemarle HS,38.07657,-78.50397,o3,0.048,ppm,2020,3,10,0
Albemarle HS,38.07657,-78.50397,o3,0.049,ppm,2020,3,10,1
Albemarle HS,38.07657,-78.50397,o3,0.049,ppm,2020,3,10,2
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,10,3
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,10,4
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,10,5
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,10,6
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,10,7
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,10,8
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,10,10
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,10,11
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,10,12
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,10,13
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,3,10,14
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,10,15
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,10,16
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,10,17
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,10,18
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,10,19
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,10,20
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,10,21
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,10,22
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,10,23
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,11,0
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,11,1
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,11,2
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,11,3
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,11,4
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,11,5
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,11,6
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,11,7
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,11,8
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,3,11,9
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,3,11,10
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,3,11,11
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,3,11,12
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,3,11,13
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,3,11,14
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,3,11,15
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,3,11,16
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,11,17
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,11,18
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,11,19
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,11,20
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,11,21
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,11,22
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,11,23
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,12,0
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,3,12,1
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,3,12,2
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,3,12,3
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,3,12,4
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,3,12,5
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,3,12,6
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,3,12,7
Albemarle HS,38.07657,-78.50397,o3,0.019,ppm,2020,3,12,8
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,3,12,9
Albemarle HS,38.07657,-78.50397,o3,0.017,ppm,2020,3,12,10
Albemarle HS,38.07657,-78.50397,o3,0.013,ppm,2020,3,12,11
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,3,12,12
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,3,12,13
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,3,12,14
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,3,12,15
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,12,17
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,12,18
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,12,19
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,12,20
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,12,21
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,12,22
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,12,23
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,13,0
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,3,13,1
Albemarle HS,38.07657,-78.50397,o3,0.027,ppm,2020,3,13,2
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,3,13,3
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,3,13,4
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,3,13,5
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,3,13,6
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,3,13,7
Albemarle HS,38.07657,-78.50397,o3,0.022,ppm,2020,3,13,8
Albemarle HS,38.07657,-78.50397,o3,0.025,ppm,2020,3,13,10
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,3,13,11
Albemarle HS,38.07657,-78.50397,o3,0.016,ppm,2020,3,13,12
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,3,13,13
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,3,13,14
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,13,15
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,13,16
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,13,17
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,13,18
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,13,19
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,13,20
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,13,21
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,13,22
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,13,23
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,14,0
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,14,1
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,14,2
Albemarle HS,38.07657,-78.50397,o3,0.047,ppm,2020,3,14,3
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,14,4
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,14,5
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,14,6
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,14,7
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,14,8
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,14,9
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,14,10
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,14,11
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,14,12
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,14,13
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,14,14
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,14,15
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,14,16
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,14,17
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,14,18
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,14,19
Albemarle HS,38.07657,-78.50397,o3,0.046,ppm,2020,3,14,20
Albemarle HS,38.07657,-78.50397,o3,0.045,ppm,2020,3,14,21
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,14,22
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,14,23
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,15,0
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,3,15,1
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,15,2
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,15,3
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,15,4
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,15,5
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,15,6
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,15,7
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,15,8
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,15,9
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,15,10
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,15,11
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,15,12
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,15,13
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,15,14
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,15,15
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,15,16
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,15,17
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,15,18
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,15,19
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,15,20
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,15,21
Albemarle HS,38.07657,-78.50397,o3,0.038,ppm,2020,3,15,22
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,15,23
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,16,0
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,3,16,1
Albemarle HS,38.07657,-78.50397,o3,0.026,ppm,2020,3,16,2
Albemarle HS,38.07657,-78.50397,o3,0.024,ppm,2020,3,16,3
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,3,16,4
Albemarle HS,38.07657,-78.50397,o3,0.021,ppm,2020,3,16,5
Albemarle HS,38.07657,-78.50397,o3,0.02,ppm,2020,3,16,6
Albemarle HS,38.07657,-78.50397,o3,0.018,ppm,2020,3,16,7
Albemarle HS,38.07657,-78.50397,o3,0.015,ppm,2020,3,16,8
Albemarle HS,38.07657,-78.50397,o3,0.023,ppm,2020,3,16,10
Albemarle HS,38.07657,-78.50397,o3,0.028,ppm,2020,3,16,11
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,3,16,12
Albemarle HS,38.07657,-78.50397,o3,0.031,ppm,2020,3,16,13
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,3,16,14
Albemarle HS,38.07657,-78.50397,o3,0.032,ppm,2020,3,16,15
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,16,16
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,16,17
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,16,18
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,16,19
Albemarle HS,38.07657,-78.50397,o3,0.044,ppm,2020,3,16,20
Albemarle HS,38.07657,-78.50397,o3,0.043,ppm,2020,3,16,21
Albemarle HS,38.07657,-78.50397,o3,0.042,ppm,2020,3,16,22
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,16,23
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,17,0
Albemarle HS,38.07657,-78.50397,o3,0.036,ppm,2020,3,17,1
Albemarle HS,38.07657,-78.50397,o3,0.035,ppm,2020,3,17,2
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,17,3
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,17,4
Albemarle HS,38.07657,-78.50397,o3,0.041,ppm,2020,3,17,5
Albemarle HS,38.07657,-78.50397,o3,0.04,ppm,2020,3,17,6
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,17,7
Albemarle HS,38.07657,-78.50397,o3,0.039,ppm,2020,3,17,8
Albemarle HS,38.07657,-78.50397,o3,0.037,ppm,2020,3,17,9
Albemarle HS,38.07657,-78.50397,o3,0.033,ppm,2020,3,17,10
Albemarle HS,38.07657,-78.50397,o3,0.03,ppm,2020,3,17,11
Albemarle HS,38.07657,-78.50397,o3,0.029,ppm,2020,3,17,12
Albemarle HS,38.07657,-78.50397,o3,0.034,ppm,2020,3,17,13
